Customer_ID,Customer_Name,Category,Segment,clv
JO-5280,Jas O'Carroll,Office Supplies,promising,133.00809970042428
JO-5550,Jesus Ocampo,Office Supplies,potential_loyalists,243.09117550962475
JP-15460,Jennifer Patt,Office Supplies,loyal_customers,592.5724563556284
JP-15520,Jeremy Pistek,Office Supplies,champions,786.0002730528638
JP-16135,Julie Prescott,Office Supplies,loyal_customers,515.1223828994616
JP-5460,Jennifer Patt,Office Supplies,at_Risk,191.0370250228168
JP-5520,Jeremy Pistek,Office Supplies,hibernating,326.0345005093165
JP-6135,Julie Prescott,Office Supplies,hibernating,376.2631789644739
JR-15670,Jim Radford,Office Supplies,potential_loyalists,662.4476869148474
JR-15700,Jocasta Rupert,Office Supplies,potential_loyalists,476.39364428273575
JR-16210,Justin Ritter,Office Supplies,potential_loyalists,725.8680505968479
JR-5670,Jim Radford,Office Supplies,hibernating,226.19087001616487
JR-5700,Jocasta Rupert,Office Supplies,promising,111.55872232554366
JR-6210,Justin Ritter,Office Supplies,about_to_sleep,81.81717259123802
JS-15595,Jill Stevenson,Office Supplies,potential_loyalists,474.45038566594303
JS-15685,Jim Sink,Office Supplies,loyal_customers,726.4313702937975
JS-15880,John Stevenson,Office Supplies,potential_loyalists,552.6520194715157
JS-15940,Joni Sundaresam,Office Supplies,potential_loyalists,198.33676582696864
JS-16030,Joy Smith,Office Supplies,cant_loose,911.3497833443432
JS-5595,Jill Stevenson,Office Supplies,hibernating,52.05597877038575
JS-5685,Jim Sink,Office Supplies,about_to_sleep,194.5613846990884
JS-5880,John Stevenson,Office Supplies,hibernating,139.26970718308797
JS-5940,Joni Sundaresam,Office Supplies,at_Risk,162.804508387801
JS-6030,Joy Smith,Office Supplies,hibernating,183.11502678897452
JW-15220,Jane Waco,Office Supplies,loyal_customers,1143.6773304658313
JW-15955,Joni Wasserman,Office Supplies,champions,542.874699948503
JW-16075,Julia West,Office Supplies,champions,978.115944857192
JW-5220,Jane Waco,Office Supplies,hibernating,744.0686836071848
JW-5955,Joni Wasserman,Office Supplies,hibernating,51.36935964993498
JW-6075,Julia West,Office Supplies,hibernating,76.2631944194895
KA-16525,Kelly Andreada,Office Supplies,loyal_customers,798.2073936793463
KA-6525,Kelly Andreada,Office Supplies,hibernating,114.97368660593108
KB-16240,Karen Bern,Office Supplies,champions,486.5637773779299
KB-16315,Karl Braun,Office Supplies,champions,700.305802912474
KB-16405,Katrina Bavinger,Office Supplies,loyal_customers,656.4921469054221
KB-16585,Ken Black,Office Supplies,at_Risk,807.1636868307287
KB-16600,Ken Brennan,Office Supplies,champions,525.9473427456985
KB-6240,Karen Bern,Office Supplies,hibernating,186.2874093559219
KB-6315,Karl Braun,Office Supplies,at_Risk,253.6641165827638
KB-6405,Katrina Bavinger,Office Supplies,hibernating,36.7807755499326
KB-6585,Ken Black,Technology,hibernating,41.932694849606975
KB-6600,Ken Brennan,Office Supplies,potential_loyalists,63.12709443103971
KC-16255,Karen Carlisle,Office Supplies,loyal_customers,472.5759870228252
KC-16540,Kelly Collister,Office Supplies,loyal_customers,982.8588906222343
KC-16675,Kimberly Carter,Office Supplies,champions,806.2186672772572
KC-6255,Karen Carlisle,Office Supplies,hibernating,103.45304471733655
KC-6540,Kelly Collister,Office Supplies,about_to_sleep,35.68326252696776
KC-6675,Kimberly Carter,Office Supplies,promising,39.00423301772164
KD-16270,Karen Daniels,Office Supplies,loyal_customers,1078.7736050288836
KD-16345,Katherine Ducich,Office Supplies,need_attention,576.2645707602566
KD-16495,Keith Dawkins,Office Supplies,loyal_customers,1348.4640615295884
KD-16615,Ken Dana,Office Supplies,at_Risk,703.8399624814214
KD-6270,Karen Daniels,Office Supplies,hibernating,
KD-6345,Katherine Ducich,Office Supplies,hibernating,42.80374369763107
KD-6495,Keith Dawkins,Office Supplies,hibernating,122.05363456287412
KD-6615,Ken Dana,Office Supplies,hibernating,29.39615533814075
KE-16420,Katrina Edelman,Office Supplies,loyal_customers,616.4035161880772
KE-6420,Katrina Edelman,Office Supplies,hibernating,52.95309249175135
KF-16285,Karen Ferguson,Office Supplies,potential_loyalists,863.8446392979043
KF-6285,Karen Ferguson,Office Supplies,need_attention,221.26956132586625
KH-16330,Katharine Harms,Office Supplies,loyal_customers,704.4896200260449
KH-16360,Katherine Hughes,Office Supplies,champions,463.64726013283195
KH-16510,Keith Herrera,Office Supplies,loyal_customers,776.1821076174114
KH-16630,Ken Heidel,Office Supplies,champions,338.23921156526035
KH-16690,Kristen Hastings,Office Supplies,champions,858.3405548402256
KH-6330,Katharine Harms,Office Supplies,potential_loyalists,197.9975238425858
KH-6360,Katherine Hughes,Office Supplies,hibernating,184.20764566620352
KH-6510,Keith Herrera,Office Supplies,potential_loyalists,127.9511043053636
KH-6630,Ken Heidel,Technology,hibernating,183.06859449628678
KH-6690,Kristen Hastings,Office Supplies,hibernating,114.19680125667801
KL-16555,Kelly Lampkin,Office Supplies,loyal_customers,624.8542339681865
KL-16645,Ken Lonsdale,Office Supplies,loyal_customers,950.7494823409864
KL-6555,Kelly Lampkin,Office Supplies,hibernating,191.1363466026462
KL-6645,Ken Lonsdale,Office Supplies,new_customers,233.99075488314787
KM-16225,Kalyca Meade,Office Supplies,potential_loyalists,434.96773697985844
KM-16375,Katherine Murray,Office Supplies,champions,827.8834208947251
KM-16660,Khloe Miller,Office Supplies,loyal_customers,518.7704041489939
KM-16720,Kunst Miller,Office Supplies,at_Risk,666.7158338619879
KM-6225,Kalyca Meade,Office Supplies,hibernating,142.48192479447226
KM-6375,Katherine Murray,Office Supplies,hibernating,182.71135255597954
KM-6660,Khloe Miller,Office Supplies,hibernating,23.38949337796685
KM-6720,Kunst Miller,Furniture,hibernating,358.6004808986074
KN-16390,Katherine Nockton,Office Supplies,loyal_customers,917.0670578946279
KN-16450,Kean Nguyen,Office Supplies,loyal_customers,773.4918681248349
KN-16705,Kristina Nunn,Office Supplies,potential_loyalists,291.81121608222736
KN-6390,Katherine Nockton,Office Supplies,hibernating,41.050224682049
KN-6450,Kean Nguyen,Office Supplies,hibernating,120.79018083039155
KN-6705,Kristina Nunn,Office Supplies,hibernating,368.4035393833328
KS-16300,Karen Seio,Office Supplies,need_attention,281.93610812812295
KS-6300,Karen Seio,Office Supplies,hibernating,26.523854321616167
KT-16465,Kean Takahito,Office Supplies,loyal_customers,724.8611690744434
KT-16480,Kean Thornton,Office Supplies,at_Risk,342.54297200336117
KT-6465,Kean Takahito,Office Supplies,hibernating,97.87011422379506
KT-6480,Kean Thornton,Office Supplies,hibernating,138.40923502396
KW-16435,Katrina Willman,Office Supplies,loyal_customers,857.3575380381301
KW-16570,Kelly Williams,Office Supplies,loyal_customers,458.00641108231434
KW-6435,Katrina Willman,Office Supplies,promising,33.50105155810408
KW-6570,Kelly Williams,Office Supplies,about_to_sleep,188.8050571850929
LA-16780,Laura Armstrong,Office Supplies,loyal_customers,1137.2822095952847
LA-6780,Laura Armstrong,Office Supplies,potential_loyalists,224.96058687698755
LB-16735,Larry Blacks,Office Supplies,champions,607.5514898809647
LB-16795,Laurel Beltran,Office Supplies,loyal_customers,1134.6354856169887
LB-6735,Larry Blacks,Office Supplies,hibernating,126.03253458398667
LB-6795,Laurel Beltran,Office Supplies,hibernating,115.41019097548764
LC-16870,Lena Cacioppo,Office Supplies,at_Risk,488.94782984528524
LC-16885,Lena Creighton,Office Supplies,loyal_customers,799.291334466197
LC-16930,Linda Cazamias,Office Supplies,loyal_customers,562.0022039378664
LC-16960,Lindsay Castell,Office Supplies,potential_loyalists,700.3845489116371
LC-17050,Liz Carlisle,Office Supplies,champions,613.4321628151691
LC-17140,Logan Currie,Office Supplies,loyal_customers,689.1237881275906
LC-6870,Lena Cacioppo,Office Supplies,hibernating,71.60235013004183
LC-6885,Lena Creighton,Office Supplies,need_attention,118.86061539704461
LC-6930,Linda Cazamias,Office Supplies,need_attention,310.49080659376295
LC-6960,Lindsay Castell,Office Supplies,hibernating,155.68775222929003
LC-7050,Liz Carlisle,Office Supplies,potential_loyalists,693.094684493608
LC-7140,Logan Currie,Office Supplies,promising,190.2498996436616
LD-16855,Lela Donovan,Office Supplies,loyal_customers,653.0234497218946
LD-17005,Lisa DeCherney,Office Supplies,loyal_customers,587.4298982455925
LD-6855,Lela Donovan,Office Supplies,potential_loyalists,205.73090220275122
LD-7005,Lisa DeCherney,Office Supplies,about_to_sleep,26.848937723840525
LE-16810,Laurel Elliston,Office Supplies,loyal_customers,525.437229341805
LE-6810,Laurel Elliston,Office Supplies,hibernating,74.17274145550105
LF-17185,Luke Foster,Office Supplies,potential_loyalists,678.040409699666
LF-7185,Luke Foster,Office Supplies,hibernating,57.23884773172727
LH-16750,Larry Hughes,Office Supplies,potential_loyalists,430.35341751804697
LH-16900,Lena Hernandez,Office Supplies,cant_loose,561.8707720085532
LH-17020,Lisa Hazard,Office Supplies,need_attention,439.167618311251
LH-17155,Logan Haushalter,Office Supplies,cant_loose,650.7882186156367
LH-6750,Larry Hughes,Office Supplies,hibernating,69.18978166266643
LH-6900,Lena Hernandez,Furniture,hibernating,80.23697413785892
LH-7020,Lisa Hazard,Office Supplies,hibernating,113.38479743266095
LH-7155,Logan Haushalter,Furniture,hibernating,253.03709670762956
LL-16840,Lauren Leatherbury,Office Supplies,at_Risk,567.1888765034479
LL-6840,Lauren Leatherbury,Office Supplies,need_attention,225.08687275218458
LM-17065,Liz MacKendrick,Office Supplies,at_Risk,467.25443740850943
LM-7065,Liz MacKendrick,Office Supplies,new_customers,643.365015286158
LO-17170,Lori Olson,Office Supplies,champions,522.7367509609187
LO-7170,Lori Olson,Office Supplies,potential_loyalists,175.96544075239132
LP-17080,Liz Pelletier,Office Supplies,loyal_customers,391.980095026222
LP-17095,Liz Preis,Office Supplies,champions,771.4550412818047
LP-7080,Liz Pelletier,Office Supplies,hibernating,113.07806284645724
LP-7095,Liz Preis,Office Supplies,new_customers,90.82990263133163
LR-16915,Lena Radford,Office Supplies,at_Risk,1102.5738785569824
LR-17035,Lisa Ryan,Office Supplies,loyal_customers,785.905182698883
LR-6915,Lena Radford,Office Supplies,hibernating,43.89310615155411
LR-7035,Lisa Ryan,Office Supplies,potential_loyalists,159.27639423207756
LS-16945,Linda Southworth,Office Supplies,at_Risk,539.5492499598788
LS-16975,Lindsay Shagiari,Office Supplies,need_attention,457.29668919561476
LS-17200,Luke Schmidt,Office Supplies,loyal_customers,732.5977503037116
LS-17230,Lycoris Saunders,Office Supplies,champions,558.6274766343523
LS-17245,Lynn Smith,Office Supplies,loyal_customers,508.35174555860243
LS-6945,Linda Southworth,Office Supplies,potential_loyalists,202.65627270622477
LS-6975,Lindsay Shagiari,Office Supplies,hibernating,84.8376335563398
LS-7200,Luke Schmidt,Office Supplies,hibernating,36.38688579581857
LS-7230,Lycoris Saunders,Office Supplies,at_Risk,79.16921658615425
LS-7245,Lynn Smith,Office Supplies,hibernating,66.64821081988022
LT-16765,Larry Tron,Office Supplies,champions,798.6184463611505
LT-17110,Liz Thompson,Office Supplies,loyal_customers,608.8303506446781
LT-6765,Larry Tron,Office Supplies,new_customers,181.76996726621468
LT-7110,Liz Thompson,Office Supplies,hibernating,617.1872646441874
LW-16825,Laurel Workman,Office Supplies,need_attention,483.88976552904853
LW-16990,Lindsay Williams,Office Supplies,loyal_customers,459.95085745392566
LW-17125,Liz Willingham,Office Supplies,need_attention,300.7703876671248
LW-17215,Luke Weiss,Office Supplies,loyal_customers,503.7746078485746
LW-6825,Laurel Workman,Office Supplies,need_attention,70.09110370863266
LW-6990,Lindsay Williams,Office Supplies,potential_loyalists,104.17427014022333
LW-7125,Liz Willingham,Office Supplies,potential_loyalists,193.00238399564515
LW-7215,Luke Weiss,Technology,hibernating,107.24301695493227
MA-17560,Matt Abelman,Office Supplies,at_Risk,515.5179021001195
MA-17995,Michelle Arnett,Office Supplies,need_attention,518.9586821151836
MA-7560,Matt Abelman,Furniture,hibernating,146.0252398352856
MA-7995,Michelle Arnett,Office Supplies,potential_loyalists,104.84480439237302
MB-17305,Maria Bertelson,Office Supplies,champions,894.5650691187594
MB-18085,Mick Brown,Office Supplies,loyal_customers,745.8062860307252
MB-7305,Maria Bertelson,Office Supplies,hibernating,329.9894329795227
MB-8085,Mick Brown,Office Supplies,potential_loyalists,100.2744531240787
MC-17275,Marc Crier,Office Supplies,loyal_customers,588.4768188889142
MC-17425,Mark Cousins,Office Supplies,cant_loose,695.6455827941586
MC-17575,Matt Collins,Office Supplies,loyal_customers,668.897404513875
MC-17590,Matt Collister,Office Supplies,loyal_customers,510.0164784969314
MC-17605,Matt Connell,Office Supplies,loyal_customers,612.5283961399144
MC-17635,Matthew Clasen,Office Supplies,champions,1003.2960174724545
MC-17845,Michael Chen,Office Supplies,champions,715.7190762546159
MC-18100,Mick Crebagga,Office Supplies,loyal_customers,522.9281966740866
MC-18130,Mike Caudle,Office Supplies,loyal_customers,405.710552846316
MC-7275,Marc Crier,Technology,hibernating,353.5802471945513
MC-7425,Mark Cousins,Office Supplies,about_to_sleep,121.81172375563173
MC-7575,Matt Collins,Office Supplies,potential_loyalists,279.60436616818777
MC-7590,Matt Collister,Office Supplies,hibernating,207.62487512560418
MC-7605,Matt Connell,Furniture,hibernating,26.387965778786967
MC-7635,Matthew Clasen,Office Supplies,hibernating,76.19299641940572
MC-7845,Michael Chen,Technology,about_to_sleep,90.20920716829038
MC-8100,Mick Crebagga,Office Supplies,hibernating,68.15012651623097
MC-8130,Mike Caudle,Office Supplies,hibernating,65.48609366508933
MD-17350,Maribeth Dona,Office Supplies,loyal_customers,821.1487295907885
MD-17860,Michael Dominguez,Office Supplies,loyal_customers,729.7342731848389
MD-7350,Maribeth Dona,Office Supplies,hibernating,96.66143009422612
MD-7860,Michael Dominguez,Office Supplies,hibernating,671.6722511981069
ME-17320,Maria Etezadi,Office Supplies,champions,1239.7216072633676
ME-17725,Max Engle,Office Supplies,cant_loose,400.1119689629104
ME-18010,Michelle Ellison,Office Supplies,loyal_customers,554.6715026887958
ME-7320,Maria Etezadi,Office Supplies,need_attention,116.75958599225834
ME-7725,Max Engle,Office Supplies,potential_loyalists,123.56994945576186
ME-8010,Michelle Ellison,Office Supplies,hibernating,
MF-17665,Maureen Fritzler,Office Supplies,loyal_customers,649.6784961206081
MF-18250,Monica Federle,Office Supplies,champions,938.1261104255846
MF-7665,Maureen Fritzler,Office Supplies,about_to_sleep,14.865000985795056
MF-8250,Monica Federle,Office Supplies,hibernating,114.35528348862408
MG-17650,Matthew Grinstein,Office Supplies,potential_loyalists,715.4128996319594
MG-17680,Maureen Gastineau,Office Supplies,loyal_customers,763.8979702732137
MG-17695,Maureen Gnade,Office Supplies,champions,867.005359099161
MG-17875,Michael Grace,Office Supplies,champions,664.430895851744
MG-17890,Michael Granlund,Office Supplies,champions,654.8073825006423
MG-18145,Mike Gockenbach,Office Supplies,champions,902.2182932122848
MG-18205,Mitch Gastineau,Office Supplies,champions,780.722199131297
MG-7650,Matthew Grinstein,Office Supplies,hibernating,
MG-7680,Maureen Gastineau,Office Supplies,need_attention,561.2795964557838
MG-7695,Maureen Gnade,Office Supplies,hibernating,143.43158102469766
MG-7875,Michael Grace,Furniture,hibernating,
MG-7890,Michael Granlund,Technology,hibernating,
MG-8145,Mike Gockenbach,Technology,hibernating,492.1530949405849
MG-8205,Mitch Gastineau,Office Supplies,potential_loyalists,109.74173955559424
MH-17290,Marc Harrigan,Office Supplies,loyal_customers,652.0920073508055
MH-17440,Mark Haberlin,Office Supplies,champions,390.33796654854285
MH-17455,Mark Hamilton,Office Supplies,at_Risk,493.5646815073975
MH-17620,Matt Hagelstein,Office Supplies,at_Risk,534.2861750966813
MH-17785,Maya Herman,Office Supplies,champions,575.7249250943883
MH-18025,Michelle Huthwaite,Office Supplies,potential_loyalists,655.7708484056582
MH-18115,Mick Hernandez,Office Supplies,champions,619.5663478326211
MH-7290,Marc Harrigan,Technology,hibernating,203.86169172773177
MH-7440,Mark Haberlin,Office Supplies,hibernating,212.37409593575381
MH-7455,Mark Hamilton,Office Supplies,at_Risk,328.5042547615646
MH-7620,Matt Hagelstein,Office Supplies,hibernating,85.37010881822974
MH-7785,Maya Herman,Office Supplies,potential_loyalists,116.93400128892108
MH-8025,Michelle Huthwaite,Furniture,potential_loyalists,67.20502242481679
MH-8115,Mick Hernandez,Office Supplies,hibernating,91.21638112268738
MJ-17740,Max Jones,Office Supplies,loyal_customers,770.1448156297249
MJ-7740,Max Jones,Office Supplies,hibernating,168.98229557626422
MK-17905,Michael Kennedy,Office Supplies,cant_loose,644.4741899384634
MK-18160,Mike Kennedy,Office Supplies,need_attention,487.58642674026737
MK-7905,Michael Kennedy,Office Supplies,at_Risk,67.73043384848425
MK-8160,Mike Kennedy,Office Supplies,need_attention,175.50220397379613
ML-17395,Marina Lichtenstein,Office Supplies,champions,699.602872147309
ML-17410,Maris LaWare,Office Supplies,loyal_customers,694.2984830710345
ML-17755,Max Ludwig,Office Supplies,champions,693.6471175792209
ML-18040,Michelle Lonsdale,Office Supplies,potential_loyalists,434.1387128353233
ML-18265,Muhammed Lee,Office Supplies,at_Risk,755.521459271431
ML-7395,Marina Lichtenstein,Office Supplies,hibernating,84.65634735294162
ML-7410,Maris LaWare,Furniture,hibernating,32.80812605053585
ML-7755,Max Ludwig,Office Supplies,hibernating,75.11645743678127
ML-8040,Michelle Lonsdale,Office Supplies,about_to_sleep,106.07884578006208
ML-8265,Muhammed Lee,Office Supplies,potential_loyalists,87.8571101909021
MM-17260,Magdelene Morse,Office Supplies,champions,804.3280341148231
MM-17920,Michael Moore,Office Supplies,champions,938.1324976066605
MM-18055,Michelle Moray,Office Supplies,loyal_customers,557.0014659857038
MM-18280,Muhammed MacIntyre,Office Supplies,loyal_customers,335.9824293528501
MM-7260,Magdelene Morse,Office Supplies,hibernating,385.0259549629168
MM-7920,Michael Moore,Office Supplies,hibernating,134.95587171745234
MM-8055,Michelle Moray,Technology,about_to_sleep,127.39852189281208
MM-8280,Muhammed MacIntyre,Office Supplies,need_attention,202.31352542145044
MN-17935,Michael Nguyen,Office Supplies,potential_loyalists,620.0202631649953
MN-7935,Michael Nguyen,Office Supplies,hibernating,185.74232349240253
MO-17500,Mary O'Rourke,Office Supplies,loyal_customers,502.21795548748497
MO-17800,Meg O'Connel,Office Supplies,champions,683.5387468157221
MO-17950,Michael Oakman,Office Supplies,potential_loyalists,241.25777743320322
MO-7500,Mary O'Rourke,Office Supplies,hibernating,66.62099934891408
MO-7800,Meg O'Connel,Office Supplies,potential_loyalists,300.1181794489867
MO-7950,Michael Oakman,Office Supplies,hibernating,119.1913254926439
MP-17470,Mark Packer,Office Supplies,champions,632.5651599238405
MP-17965,Michael Paige,Office Supplies,loyal_customers,786.127696853454
MP-18175,Mike Pelletier,Office Supplies,loyal_customers,1003.0860075586589
MP-7470,Mark Packer,Office Supplies,hibernating,10.964131402094285
MP-7965,Michael Paige,Office Supplies,hibernating,39.200484769803545
MP-8175,Mike Pelletier,Office Supplies,hibernating,213.86137603989954
MR-17545,Mathew Reese,Office Supplies,at_Risk,949.8208468461314
MR-7545,Mathew Reese,Office Supplies,hibernating,179.05345805937984
MS-17365,Maribeth Schnelling,Office Supplies,champions,961.8957747460811
MS-17530,MaryBeth Skach,Office Supplies,loyal_customers,665.3096018686347
MS-17710,Maurice Satty,Office Supplies,loyal_customers,415.82722573615195
MS-17770,Maxwell Schwartz,Office Supplies,loyal_customers,821.6786230817878
MS-17830,Melanie Seite,Office Supplies,at_Risk,615.9515033120981
MS-17980,Michael Stewart,Office Supplies,loyal_customers,791.6065998424167
MS-7365,Maribeth Schnelling,Office Supplies,about_to_sleep,158.62795184986356
MS-7530,MaryBeth Skach,Office Supplies,hibernating,126.25857870531158
MS-7710,Maurice Satty,Office Supplies,hibernating,130.47983853235502
MS-7770,Maxwell Schwartz,Office Supplies,hibernating,43.54426616621279
MS-7830,Melanie Seite,Office Supplies,potential_loyalists,343.87731119012454
MS-7980,Michael Stewart,Office Supplies,new_customers,192.50644778985438
MT-17815,Meg Tillman,Office Supplies,loyal_customers,647.2536344088913
MT-18070,Michelle Tran,Office Supplies,loyal_customers,527.8497167778771
MT-7815,Meg Tillman,Office Supplies,hibernating,114.0309310968031
MT-8070,Michelle Tran,Office Supplies,hibernating,467.33654131674814
MV-17485,Mark Van Huff,Office Supplies,loyal_customers,494.74009639206486
MV-18190,Mike Vittorini,Office Supplies,loyal_customers,730.5667748731018
MV-7485,Mark Van Huff,Furniture,hibernating,68.07949974043702
MV-8190,Mike Vittorini,Office Supplies,potential_loyalists,300.8392344052208
MW-18220,Mitch Webber,Office Supplies,loyal_customers,968.1713202211477
MW-18235,Mitch Willingham,Office Supplies,loyal_customers,877.3270665714324
MW-8220,Mitch Webber,Office Supplies,about_to_sleep,150.33579382151632
MW-8235,Mitch Willingham,Office Supplies,new_customers,86.28473362102216
MY-17380,Maribeth Yedwab,Office Supplies,loyal_customers,762.6929176023401
MY-18295,Muhammed Yedwab,Office Supplies,champions,1190.886591323971
MY-7380,Maribeth Yedwab,Office Supplies,about_to_sleep,142.65767572936204
MY-8295,Muhammed Yedwab,Office Supplies,need_attention,239.85590947545882
MZ-17335,Maria Zettner,Office Supplies,loyal_customers,720.3265009775265
MZ-17515,Mary Zewe,Office Supplies,loyal_customers,640.7869716675007
MZ-7335,Maria Zettner,Office Supplies,hibernating,423.8724901444443
MZ-7515,Mary Zewe,Office Supplies,at_Risk,244.9204465470981
NB-18580,Nicole Brennan,Office Supplies,at_Risk,318.1835733104274
NB-18655,Nona Balk,Office Supplies,potential_loyalists,498.41133541240026
NB-8580,Nicole Brennan,Office Supplies,hibernating,72.0423363612102
NB-8655,Nona Balk,Office Supplies,promising,30.548289944560203
NC-18340,Nat Carroll,Office Supplies,potential_loyalists,679.1685626238461
NC-18415,Nathan Cano,Office Supplies,need_attention,467.31666948025554
NC-18535,Nick Crebassa,Office Supplies,potential_loyalists,586.0997656718813
NC-18625,Noah Childs,Office Supplies,loyal_customers,838.6465442358823
NC-8340,Nat Carroll,Office Supplies,need_attention,155.1645836044748
NC-8415,Nathan Cano,Office Supplies,hibernating,122.2313755183934
NC-8535,Nick Crebassa,Office Supplies,hibernating,82.08657612723856
NC-8625,Noah Childs,Office Supplies,hibernating,51.594975238474
ND-18370,Natalie DeCherney,Office Supplies,loyal_customers,520.3889839381247
ND-18460,Neil Ducich,Office Supplies,potential_loyalists,644.1339356594406
ND-8370,Natalie DeCherney,Office Supplies,about_to_sleep,187.02724703190748
ND-8460,Neil Ducich,Office Supplies,potential_loyalists,172.36236050176336
NF-18385,Natalie Fritzler,Office Supplies,champions,1364.8508517590258
NF-18475,Neil Französisch,Office Supplies,potential_loyalists,509.40810115238367
NF-18595,Nicole Fjeld,Office Supplies,potential_loyalists,536.3746930402507
NF-8385,Natalie Fritzler,Office Supplies,potential_loyalists,231.2149036276855
NF-8475,Neil Französisch,Office Supplies,about_to_sleep,161.34050578504628
NF-8595,Nicole Fjeld,Office Supplies,hibernating,139.3035788987749
NG-18355,Nat Gilpin,Office Supplies,potential_loyalists,515.7687050902681
NG-18430,Nathan Gelder,Office Supplies,loyal_customers,917.7806917696978
NG-8355,Nat Gilpin,Office Supplies,hibernating,172.89536430164182
NG-8430,Nathan Gelder,Office Supplies,potential_loyalists,230.7832737519342
NH-18610,Nicole Hansen,Office Supplies,potential_loyalists,932.3039603802645
NH-8610,Nicole Hansen,Office Supplies,new_customers,191.4103200878844
NK-18490,Neil Knudson,Office Supplies,at_Risk,608.4750849681891
NK-8490,Neil Knudson,Office Supplies,hibernating,218.03335883633648
NL-18310,Nancy Lomonaco,Office Supplies,at_Risk,508.4602716063994
NL-8310,Nancy Lomonaco,Technology,hibernating,48.120009492611814
NM-18445,Nathan Mautz,Office Supplies,cant_loose,939.9892645043761
NM-18520,Neoma Murray,Office Supplies,loyal_customers,700.6733291340681
NM-8445,Nathan Mautz,Office Supplies,need_attention,242.04345106949927
NM-8520,Neoma Murray,Office Supplies,hibernating,
NP-18325,Naresj Patel,Office Supplies,champions,597.8087901924616
NP-18670,Nora Paige,Office Supplies,at_Risk,758.4926896841898
NP-18685,Nora Pelletier,Office Supplies,loyal_customers,587.0260844547207
NP-18700,Nora Preis,Office Supplies,loyal_customers,706.9333150212957
NP-8325,Naresj Patel,Office Supplies,potential_loyalists,120.6349251318834
NP-8670,Nora Paige,Office Supplies,hibernating,251.05082403166875
NP-8685,Nora Pelletier,Office Supplies,hibernating,595.6631831346191
NP-8700,Nora Preis,Office Supplies,about_to_sleep,158.4978582913875
NR-18550,Nick Radford,Office Supplies,champions,573.911501739181
NR-8550,Nick Radford,Office Supplies,potential_loyalists,150.5760602571113
NS-18505,Neola Schneider,Office Supplies,champions,707.2212759220216
NS-18640,Noel Staavos,Office Supplies,loyal_customers,750.2047396400328
NS-8505,Neola Schneider,Office Supplies,promising,79.38763542067814
NS-8640,Noel Staavos,Office Supplies,potential_loyalists,129.68797870931277
NW-18400,Natalie Webber,Office Supplies,loyal_customers,796.9064557986704
NW-8400,Natalie Webber,Office Supplies,hibernating,436.2992007230632
NZ-18565,Nick Zandusky,Office Supplies,at_Risk,934.7909255448026
NZ-8565,Nick Zandusky,Office Supplies,hibernating,38.377258560203664
ON-18715,Odella Nelson,Office Supplies,loyal_customers,831.952846649215
ON-8715,Odella Nelson,Office Supplies,hibernating,112.58566987066521
OT-18730,Olvera Toch,Office Supplies,loyal_customers,1027.4959503576918
OT-8730,Olvera Toch,Office Supplies,hibernating,25.66171420354292
PA-19060,Pete Armstrong,Office Supplies,need_attention,322.99775896212753
PA-9060,Pete Armstrong,Office Supplies,hibernating,241.33017528412302
PB-18805,Patrick Bzostek,Office Supplies,potential_loyalists,665.141284490085
PB-19105,Peter Bühler,Office Supplies,at_Risk,477.65138184931607
PB-19150,Philip Brown,Office Supplies,champions,398.6879330626607
PB-19210,Phillip Breyer,Office Supplies,champions,947.3526757060863
PB-8805,Patrick Bzostek,Office Supplies,at_Risk,185.02866627719092
PB-9105,Peter Bühler,Office Supplies,new_customers,390.61309531454447
PB-9150,Philip Brown,Office Supplies,need_attention,213.71810321105735
PB-9210,Phillip Breyer,Office Supplies,hibernating,394.4259495935388
PC-18745,Pamela Coakley,Office Supplies,potential_loyalists,523.2354985934977
PC-19000,Pauline Chand,Office Supplies,need_attention,510.646793226475
PC-8745,Pamela Coakley,Office Supplies,hibernating,110.0967901950091
PC-9000,Pauline Chand,Office Supplies,hibernating,115.12407290595561
PF-19120,Peter Fuller,Office Supplies,cant_loose,1357.5550846469973
PF-19165,Philip Fox,Office Supplies,loyal_customers,762.3788034145975
PF-19225,Phillip Flathmann,Office Supplies,champions,668.6875173232511
PF-9120,Peter Fuller,Office Supplies,at_Risk,133.83496667903609
PF-9165,Philip Fox,Office Supplies,about_to_sleep,135.22276777596744
PF-9225,Phillip Flathmann,Office Supplies,potential_loyalists,96.95128276481849
PG-18820,Patrick Gardner,Office Supplies,loyal_customers,724.2229502281427
PG-18895,Paul Gonzalez,Office Supplies,champions,667.1375550377447
PG-8820,Patrick Gardner,Office Supplies,about_to_sleep,119.56573373147118
PG-8895,Paul Gonzalez,Office Supplies,hibernating,133.95363006129685
PH-18790,Patricia Hirasaki,Office Supplies,at_Risk,490.54046464248256
PH-8790,Patricia Hirasaki,Office Supplies,hibernating,105.20168571352391
PJ-18835,Patrick Jones,Office Supplies,need_attention,599.3813444582406
PJ-19015,Pauline Johnson,Office Supplies,potential_loyalists,493.6690925274833
PJ-8835,Patrick Jones,Office Supplies,about_to_sleep,83.01458841379171
PJ-9015,Pauline Johnson,Office Supplies,hibernating,427.0479213518607
PK-18910,Paul Knutson,Office Supplies,at_Risk,384.6667557261536
